250,4,,,,
251,4.5,,,,
252,1.5,,,,
253,2.5,,,,
254,1.5,,,,
255,2.5,,,,
256,1,,,,
257,4.5,,,,
258,1,,,,
259,2,,,,
260,1.5,,,,
261,1.5,,,,
262,3.5,,,,
263,4,,,,
264,2.5,,,,
265,2,,,,
266,4.5,,,,
267,1,,,,
268,5,,,,
269,3.5,,,,
270,4.5,,,,
271,4,,,,
272,1,,,,
273,1,,,,
274,3,,,,
275,3.5,,,,
276,5,,,,
277,2,,,,
278,4,,,,
279,2.5,,,,
280,5,,,,
281,3,,,,
282,2,,,,
283,0.5,,,,
284,0.5,,,,
285,3.5,,,,
286,2,,,,
287,5,,,,
288,2,,,,
289,0.5,,,,
290,3.5,,,,
291,4.5,,,,
292,1,,,,
293,2.5,,,,
294,4.5,,,,
295,1.5,,,,
296,4.5,,,,
297,3.5,,,,
298,4.5,,,,
299,1,,,,
300,1,,,,
301,1.5,,,,
302,4,,,,
303,5,,,,
304,5,,,,
305,2,,,,
306,3,,,,
307,0.5,,,,
308,0.5,,,,
309,5,,,,
310,2,,,,
311,3,,,,
312,3,,,,
313,1.5,,,,
314,0.5,,,,
315,5,,,,
316,4,,,,
317,4.5,,,,
318,3.5,,,,
319,2,,,,
320,0.5,,,,
321,3,,,,
322,4,,,,
323,4,,,,
324,5,,,,
325,1,,,,
326,3,,,,
327,1,,,,
328,4,,,,
329,4,,,,
330,0.5,,,,
331,4,,,,
332,2.5,,,,
333,2.5,,,,
334,1.5,,,,
335,4,,,,
336,4,,,,
337,4.5,,,,
338,4,,,,
339,4.5,,,,
340,4,,,,
341,4.5,,,,
342,1.5,,,,
343,4.5,,,,
344,3,,,,
345,3.5,,,,
346,1,,,,
347,3,,,,
348,0.5,,,,
349,1,,,,
350,2,,,,
351,3.5,,,,
352,0.5,,,,
353,3,,,,
354,1.5,,,,
355,2.5,,,,
356,3,,,,
357,1.5,,,,
358,0.5,,,,
359,2,,,,
360,5,,,,
361,0.5,,,,
362,3,,,,
363,1,,,,
364,4,,,,
365,2.5,,,,
366,2.5,,,,
367,2.5,,,,
368,1,,,,
369,2,,,,
370,2,,,,
371,2.5,,,,
372,1.5,,,,
373,4.5,,,,
374,0.5,,,,
375,0.5,,,,
376,4.5,,,,
377,4.5,,,,
378,2.5,,,,
379,2,,,,
380,0.5,,,,
381,4,,,,
382,3,,,,
383,5,,,,
384,5,,,,
385,2,,,,
386,5,,,,
387,1.5,,,,
388,1.5,,,,
389,2,,,,
390,3,,,,
391,3.5,,,,
392,2.5,,,,
393,3.5,,,,
394,2.5,,,,
395,4,,,,
396,1,,,,
397,3,,,,
398,5,,,,
399,2.5,,,,
400,1,,,,
401,2,,,,
402,4.5,,,,
403,1.5,,,,
404,2.5,,,,
405,2.5,,,,
406,1,,,,
407,3.5,,,,
408,0.5,,,,
409,2,,,,
410,4,,,,
411,2,,,,
412,3.5,,,,
413,1,,,,
414,1,,,,
415,0.5,,,,
416,4,,,,
417,0.5,,,,
418,2,,,,
419,4.5,,,,
420,2,,,,
421,3,,,,
422,3,,,,
423,2,,,,
424,2.5,,,,
425,0.5,,,,
426,3,,,,
427,1,,,,
428,1,,,,
429,5,,,,
430,1.5,,,,
431,1,,,,
432,2,,,,
433,4.5,,,,
434,0.5,,,,
435,2.5,,,,
436,4,,,,
437,4,,,,
438,2.5,,,,
439,2,,,,
440,3,,,,
441,1,,,,
442,5,,,,
443,2,,,,
444,2.5,,,,
445,4,,,,
446,2,,,,
447,3.5,,,,
448,0.5,,,,
449,3.5,,,,
450,4,,,,
451,0.5,,,,
452,4,,,,
453,1.5,,,,
454,1,,,,
455,4.5,,,,
456,1,,,,
457,2,,,,
458,3.5,,,,
459,4.5,,,,
460,2,,,,
461,2,,,,
462,4,,,,
463,3,,,,
464,1,,,,
465,1.5,,,,
466,0.5,,,,
467,3,,,,
468,2.5,,,,
469,3,,,,
470,2.5,,,,
471,4.5,,,,
472,2,,,,
473,4.5,,,,
474,2,,,,
475,0.5,,,,
476,2,,,,
477,2,,,,
478,3.5,,,,
479,1,,,,
480,1,,,,
481,0.5,,,,
482,3,,,,
483,0.5,,,,
484,3.5,,,,
485,4,,,,
486,3.5,,,,
487,3,,,,
488,0.5,,,,
489,4.5,,,,
490,3.5,,,,
491,4,,,,
492,2,,,,
493,2.5,,,,
494,4,,,,
495,2,,,,
496,3,,,,
497,4,,,,
498,1,,,,
499,2,,,,
500,4.5,,,,
501,3.5,,,,
502,1.5,,,,
503,4.5,,,,
504,2.5,,,,
505,4.5,,,,
506,5,,,,
507,4.5,,,,
508,5,,,,
509,2.5,,,,
510,0.5,,,,
511,1,,,,
512,1,,,,
513,4.5,,,,
514,5,,,,
515,4,,,,
516,1,,,,
517,4.5,,,,
518,4.5,,,,
519,5,,,,
520,5,,,,
521,1.5,,,,
522,0.5,,,,
523,2,,,,
524,1,,,,
525,2.5,,,,
526,4,,,,
527,2,,,,
528,3.5,,,,
529,2,,,,
530,2,,,,
531,3.5,,,,
532,1,,,,
533,4,,,,
534,2,,,,
535,2.5,,,,
536,1.5,,,,
537,4,,,,
538,5,,,,
539,4.5,,,,
540,3,,,,
541,1.5,,,,
542,1,,,,
543,4,,,,
544,0.5,,,,
545,2.5,,,,
546,2,,,,
547,0.5,,,,
548,0.5,,,,
549,2.5,,,,
550,4.5,,,,
551,4,,,,
552,5,,,,
553,1,,,,
554,3.5,,,,
555,3,,,,
556,0.5,,,,
557,4.5,,,,
558,1,,,,
559,0.5,,,,
560,4,,,,
561,1,,,,
562,2.5,,,,
563,3.5,,,,
564,4.5,,,,
565,2.5,,,,
566,1,,,,
567,3.5,,,,
568,2.5,,,,
569,2,,,,
570,1.5,,,,
571,1,,,,
572,3,,,,
573,3.5,,,,
574,3,,,,
575,3,,,,
576,3.5,,,,
577,4.5,,,,
578,1.5,,,,
579,4.5,,,,
580,3,,,,
581,3,,,,
582,4.5,,,,
583,1.5,,,,
584,0.5,,,,
585,3.5,,,,
586,4.5,,,,
587,4,,,,
588,1,,,,
589,2.5,,,,
590,1,,,,
591,4,,,,
592,4,,,,
593,3,,,,
594,0.5,,,,
595,5,,,,
596,5,,,,
597,4,,,,
598,0.5,,,,
599,1,,,,
600,5,,,,
601,4.5,,,,
602,5,,,,
603,4.5,,,,
604,3,,,,
605,1.5,,,,
606,1.5,,,,
607,4.5,,,,
608,5,,,,
609,1.5,,,,
610,2.5,,,,
611,4.5,,,,
612,2,,,,
613,2.5,,,,
614,0.5,,,,
615,4,,,,
616,0.5,,,,
617,2.5,,,,
618,5,,,,
619,1.5,,,,
620,3.5,,,,
621,2.5,,,,
622,0.5,,,,
623,4,,,,
624,4,,,,
625,1,,,,
626,2.5,,,,
627,2,,,,
628,1,,,,
629,1,,,,
630,2.5,,,,
631,4,,,,
632,5,,,,
633,1,,,,
634,1.5,,,,
635,4,,,,
636,4.5,,,,
637,3,,,,
638,3.5,,,,
639,1.5,,,,
640,1,,,,
641,2,,,,
642,3.5,,,,
643,3,,,,
644,4,,,,
645,4.5,,,,
646,1,,,,
647,4,,,,
648,0.5,,,,
649,3.5,,,,
650,5,,,,
651,0.5,,,,
652,5,,,,
653,5,,,,
654,3.5,,,,
655,5,,,,
656,1,,,,
657,4.5,,,,
658,1.5,,,,
659,0.5,,,,
660,0.5,,,,
661,3,,,,
662,4,,,,
663,2.5,,,,
664,3.5,,,,
665,3,,,,
666,4.5,,,,
667,4.5,,,,
668,3.5,,,,
669,0.5,,,,
670,4,,,,
671,4,,,,
672,5,,,,
673,1.5,,,,
674,5,,,,
675,3.5,,,,
676,4.5,,,,
677,4,,,,
678,4,,,,
679,2.5,,,,
680,2,,,,
681,0.5,,,,
682,2.5,,,,
683,4.5,,,,
684,1.5,,,,
685,1.5,,,,
686,3,,,,
687,1,,,,
688,1,,,,
689,4.5,,,,
690,1,,,,
691,1,,,,
692,4.5,,,,
693,3.5,,,,
694,5,,,,
695,5,,,,
696,4.5,,,,
697,0.5,,,,
698,3.5,,,,
699,2,,,,
700,1.5,,,,
701,1.5,,,,
702,2,,,,
703,3,,,,
704,2.5,,,,
705,1,,,,
706,1.5,,,,
707,2.5,,,,
708,2.5,,,,
709,3,,,,
710,2,,,,
711,5,,,,
712,5,,,,
713,1,,,,
714,2,,,,
715,0.5,,,,
716,2,,,,
717,5,,,,
718,2,,,,
719,4,,,,
720,0.5,,,,
721,0.5,,,,
722,3.5,,,,
723,0.5,,,,
724,1,,,,
725,1.5,,,,
726,3,,,,
727,1.5,,,,
728,3.5,,,,
729,5,,,,
730,3,,,,
731,2.5,,,,
732,2,,,,
733,3,,,,
734,3.5,,,,
735,4.5,,,,
736,5,,,,
737,3,,,,
738,1.5,,,,
739,4,,,,
740,1.5,,,,
741,4.5,,,,
742,1.5,,,,
743,4,,,,
744,2,,,,
745,4.5,,,,
746,4,,,,
747,0.5,,,,
748,1.5,,,,
749,1.5,,,,
750,1,,,,
751,4.5,,,,
752,4.5,,,,
753,1.5,,,,
754,3,,,,
755,3,,,,
756,1,,,,
757,2,,,,
758,5,,,,
759,1.5,,,,
760,3.5,,,,
761,5,,,,
762,4.5,,,,
763,1,,,,
764,4.5,,,,
765,5,,,,
766,2,,,,
767,0.5,,,,
768,3.5,,,,
769,1.5,,,,
770,2.5,,,,
771,2.5,,,,
772,2.5,,,,
773,2.5,,,,
774,4,,,,
775,1,,,,
776,2,,,,
777,2.5,,,,
778,1,,,,
779,0.5,,,,
780,1.5,,,,
781,3.5,,,,
782,1,,,,
783,3,,,,
784,2.5,,,,
785,5,,,,
786,1,,,,
787,5,,,,
788,4.5,,,,
789,2.5,,,,
790,2.5,,,,
791,1.5,,,,
792,1.5,,,,
793,3.5,,,,
794,2.5,,,,
795,3,,,,
796,4,,,,
797,3,,,,
798,3,,,,
799,4,,,,
800,5,,,,
801,5,,,,
802,0.5,,,,
803,1,,,,
804,5,,,,
805,1,,,,
806,3.5,,,,
807,1,,,,
808,2.5,,,,
809,0.5,,,,
810,2,,,,
811,1.5,,,,
812,2.5,,,,
813,4,,,,
814,3,,,,
815,1,,,,
816,2.5,,,,
817,2.5,,,,
818,4,,,,
819,1.5,,,,
820,4,,,,
821,4,,,,
822,4,,,,
823,4,,,,
824,2.5,,,,
825,2.5,,,,
826,2,,,,
827,4,,,,
828,1,,,,
829,1,,,,
830,4,,,,
831,1,,,,
832,3,,,,
833,5,,,,
834,3.5,,,,
835,1.5,,,,
836,0.5,,,,
837,1,,,,
838,1,,,,
839,3.5,,,,
840,1.5,,,,
841,4,,,,
842,3.5,,,,
843,5,,,,
844,1.5,,,,
845,1.5,,,,
846,2,,,,
847,0.5,,,,
848,4.5,,,,
849,2,,,,
850,5,,,,
851,2,,,,
852,1,,,,
853,4,,,,
854,2.5,,,,
855,2.5,,,,
856,1,,,,
857,2,,,,
858,2.5,,,,
859,1,,,,
860,0.5,,,,
861,2,,,,
862,0.5,,,,
863,3.5,,,,
864,1,,,,
865,4.5,,,,
866,1.5,,,,
867,2,,,,
868,2,,,,
869,4,,,,
870,4.5,,,,
871,4,,,,
872,4,,,,
873,1,,,,
874,0.5,,,,
875,0.5,,,,
876,2.5,,,,
877,1.5,,,,
878,2.5,,,,
879,4.5,,,,
880,1.5,,,,
881,2.5,,,,
882,3.5,,,,
883,4.5,,,,
884,4,,,,
885,2.5,,,,
886,3.5,,,,
887,0.5,,,,
888,2.5,,,,
889,3.5,,,,
890,3,,,,
891,5,,,,
892,4,,,,
893,3,,,,
894,4.5,,,,
895,4,,,,
896,0.5,,,,
897,4,,,,
898,5,,,,
899,4.5,,,,
900,1,,,,
901,2.5,,,,
902,3.5,,,,
903,5,,,,
904,2.5,,,,
905,4,,,,
906,3.5,,,,
907,3,,,,
908,4.5,,,,
909,2.5,,,,
910,1,,,,
911,3,,,,
912,3.5,,,,
913,1,,,,
914,0.5,,,,
915,5,,,,
916,1.5,,,,
917,3.5,,,,
918,5,,,,
919,4,,,,
920,5,,,,
921,5,,,,
922,1,,,,
923,3,,,,
924,4,,,,
925,3,,,,
926,1,,,,
927,1,,,,
928,1,,,,
929,1.5,,,,
930,1,,,,
931,4,,,,
932,1,,,,
933,0.5,,,,
934,2.5,,,,
935,2.5,,,,
936,3.5,,,,
937,2,,,,
938,1,,,,
939,2.5,,,,
940,2,,,,
941,2,,,,
942,4,,,,
943,2,,,,
944,3.5,,,,
945,4.5,,,,
946,4,,,,
947,1.5,,,,
948,4,,,,
949,2,,,,
950,2.5,,,,
951,3.5,,,,
952,1,,,,
953,1,,,,
954,2,,,,
955,4,,,,
956,3,,,,
957,2.5,,,,
958,1.5,,,,
959,5,,,,
960,1.5,,,,
961,4,,,,
962,4.5,,,,
963,4.5,,,,
964,1.5,,,,
965,0.5,,,,
966,1,,,,
967,5,,,,
968,3,,,,
969,4,,,,
970,3.5,,,,
971,4.5,,,,
972,5,,,,
973,0.5,,,,
974,5,,,,
975,1,,,,
976,1.5,,,,
977,2,,,,
978,4,,,,
979,5,,,,
980,4,,,,
981,2,,,,
982,2,,,,
983,3.5,,,,
984,0.5,,,,
985,0.5,,,,
986,2.5,,,,
987,1,,,,
988,1,,,,
989,4.5,,,,
990,3.5,,,,
991,4,,,,
992,2.5,,,,
993,4.5,,,,
994,4,,,,
995,3.5,,,,
996,2.5,,,,
997,2.5,,,,
998,1.5,,,,
999,3.5,,,,
1000,1,,,,
1001,0.5,,,,
1002,0.5,,,,
1003,2.5,,,,
1004,3,,,,
1005,5,,,,
1006,0.5,,,,
1007,0.5,,,,
1008,4.5,,,,
1009,4.5,,,,
1010,4.5,,,,
1011,2,,,,
1012,5,,,,
1013,4,,,,
1014,3,,,,
1015,3.5,,,,
1016,1.5,,,,
1017,1.5,,,,
1018,3,,,,
1019,1,,,,
1020,3,,,,
1021,2.5,,,,
1022,2.5,,,,
1023,3.5,,,,
1024,0.5,,,,
1025,3,,,,
1026,0.5,,,,
1027,2,,,,
1028,5,,,,
1029,1,,,,
1030,2.5,,,,
1031,1.5,,,,
1032,2.5,,,,
1033,4.5,,,,
1034,1.5,,,,
1035,1.5,,,,
1036,1,,,,
1037,5,,,,
1038,3.5,,,,
1039,3,,,,
1040,2.5,,,,
1041,4,,,,
1042,1.5,,,,
1043,5,,,,
1044,2.5,,,,
1045,5,,,,
1046,1.5,,,,
1047,4,,,,
1048,0.5,,,,
1049,3,,,,
1050,4.5,,,,
1051,4.5,,,,
1052,4.5,,,,
1053,5,,,,
1054,4,,,,
1055,3,,,,
1056,1.5,,,,
1057,4.5,,,,
1058,0.5,,,,
1059,1,,,,
1060,4,,,,
1061,4,,,,
1062,0.5,,,,
1063,2,,,,
1064,1.5,,,,
1065,5,,,,
1066,3.5,,,,
1067,0.5,,,,
1068,2,,,,
1069,1.5,,,,
1070,4.5,,,,
1071,2.5,,,,
1072,1.5,,,,
1073,4.5,,,,
1074,1.5,,,,
1075,1,,,,
1076,2,,,,
1077,3.5,,,,
1078,2.5,,,,
1079,1,,,,
1080,0.5,,,,
1081,1.5,,,,
1082,5,,,,
1083,2,,,,
1084,2.5,,,,
1085,3.5,,,,
1086,2.5,,,,
1087,4,,,,
1088,3.5,,,,
1089,4,,,,
1090,0.5,,,,
1091,3,,,,
1092,2.5,,,,
1093,2.5,,,,
1094,3.5,,,,
1095,4,,,,
1096,0.5,,,,
1097,4,,,,
1098,3,,,,
1099,0.5,,,,
1100,4.5,,,,
1101,3,,,,
1102,1.5,,,,
1103,4,,,,
1104,0.5,,,,
1105,1,,,,
1106,3.5,,,,
1107,2,,,,
1108,3.5,,,,
1109,0.5,,,,
1110,1.5,,,,
1111,5,,,,
1112,1.5,,,,
1113,0.5,,,,
1114,5,,,,
1115,2.5,,,,
1116,2,,,,
1117,4.5,,,,
1118,5,,,,
1119,3,,,,
1120,2,,,,
1121,0.5,,,,
1122,3,,,,
1123,5,,,,
1124,4.5,,,,
1125,5,,,,
1126,2,,,,
1127,0.5,,,,
1128,2,,,,
1129,2,,,,
1130,1,,,,
1131,2,,,,
1132,1.5,,,,
1133,1,,,,
1134,4.5,,,,
1135,1.5,,,,
1136,3.5,,,,
1137,3.5,,,,
1138,4.5,,,,
1139,4.5,,,,
1140,4,,,,
1141,1,,,,
1142,5,,,,
1143,1.5,,,,
1144,3.5,,,,
1145,1,,,,
1146,3,,,,
1147,2.5,,,,
1148,0.5,,,,
1149,5,,,,
1150,3.5,,,,
1151,0.5,,,,
1152,3.5,,,,
1153,4.5,,,,
1154,3.5,,,,
1155,5,,,,
1156,5,,,,
1157,4.5,,,,
1158,0.5,,,,
1159,5,,,,
1160,5,,,,
1161,0.5,,,,
1162,1.5,,,,
1163,0.5,,,,
1164,5,,,,
1165,4.5,,,,
1166,0.5,,,,
1167,4.5,,,,
1168,1.5,,,,
1169,5,,,,
1170,4,,,,
1171,3.5,,,,
1172,3.5,,,,
1173,4,,,,
1174,4.5,,,,
1175,1.5,,,,
1176,3,,,,
1177,4.5,,,,
1178,2.5,,,,
1179,2,,,,
1180,4,,,,
1181,4.5,,,,
1182,2.5,,,,
1183,4.5,,,,
1184,2.5,,,,
1185,3.5,,,,
1186,5,,,,
1187,4.5,,,,
1188,1,,,,
1189,0.5,,,,
1190,3,,,,
1191,0.5,,,,
1192,1,,,,
1193,4,,,,
1194,1,,,,
1195,1,,,,
1196,3.5,,,,
1197,0.5,,,,
1198,2,,,,
1199,1.5,,,,
1200,1.5,,,,
1201,1,,,,
1202,5,,,,
1203,1,,,,
1204,4.5,,,,
1205,1.5,,,,
1206,5,,,,
1207,1.5,,,,
1208,3,,,,
1209,1,,,,
1210,5,,,,
1211,5,,,,
1212,0.5,,,,
1213,1.5,,,,
1214,3,,,,
1215,1.5,,,,
1216,4,,,,
1217,3.5,,,,
1218,2.5,,,,
1219,1.5,,,,
1220,5,,,,
1221,1.5,,,,
1222,4.5,,,,
1223,1.5,,,,
1224,4,,,,
1225,3.5,,,,
1226,4.5,,,,
1227,5,,,,
1228,2,,,,
1229,2.5,,,,
1230,1.5,,,,
1231,1,,,,
1232,2.5,,,,
1233,1,,,,
1234,0.5,,,,
1235,2,,,,
1236,3,,,,
1237,3.5,,,,
1238,1.5,,,,
1239,4.5,,,,
1240,4.5,,,,
1241,3.5,,,,
1242,1.5,,,,
1243,3,,,,
1244,3.5,,,,
1245,5,,,,
1246,4.5,,,,
1247,4.5,,,,
1248,5,,,,
1249,1,,,,
1250,3.5,,,,
1251,2.5,,,,
1252,3.5,,,,
1253,2.5,,,,
1254,1.5,,,,
1255,5,,,,
1256,1,,,,
1257,3.5,,,,
1258,2.5,,,,
1259,2.5,,,,
1260,2,,,,
1261,5,,,,
1262,0.5,,,,
1263,2,,,,
1264,2.5,,,,
1265,4,,,,
1266,3.5,,,,
1267,5,,,,
1268,4,,,,
1269,4,,,,
1270,3.5,,,,
1271,3.5,,,,
1272,3,,,,
1273,1.5,,,,
1274,3,,,,
1275,0.5,,,,
1276,0.5,,,,
1277,1.5,,,,
1278,4,,,,
1279,1.5,,,,
1280,1,,,,
1281,4,,,,
1282,4.5,,,,
1283,2.5,,,,
1284,5,,,,
1285,5,,,,
1286,2,,,,
1287,2.5,,,,
1288,3.5,,,,
1289,5,,,,
1290,3,,,,
1291,1,,,,
1292,3.5,,,,
1293,0.5,,,,
1294,1.5,,,,
1295,4.5,,,,
1296,1,,,,
1297,0.5,,,,
1298,3.5,,,,
1299,1.5,,,,
1300,4.5,,,,
1301,2,,,,
1302,5,,,,
1303,4.5,,,,
1304,3.5,,,,
1305,0.5,,,,
1306,3.5,,,,
1307,1,,,,
1308,4,,,,
1309,3,,,,
1310,0.5,,,,
1311,1.5,,,,
1312,4.5,,,,
1313,1.5,,,,
1314,3.5,,,,
1315,4.5,,,,
1316,2.5,,,,
1317,1.5,,,,
1318,1.5,,,,
1319,0.5,,,,
1320,1.5,,,,
1321,4.5,,,,
1322,1.5,,,,
1323,2,,,,
1324,3.5,,,,
1325,2.5,,,,
1326,0.5,,,,
1327,2,,,,
1328,2.5,,,,
1329,3,,,,
1330,5,,,,
1331,3.5,,,,
1332,1,,,,
1333,3.5,,,,
1334,3,,,,
1335,3,,,,
1336,3.5,,,,
1337,1.5,,,,
1338,0.5,,,,
1339,4.5,,,,
1340,4.5,,,,
1341,3.5,,,,
1342,4.5,,,,
1343,4.5,,,,
1344,0.5,,,,
1345,5,,,,
1346,2,,,,
1347,2.5,,,,
1348,3,,,,
1349,2.5,,,,
1350,4.5,,,,
1351,2,,,,
1352,2.5,,,,
1353,2.5,,,,
1354,2.5,,,,
1355,2.5,,,,
1356,1.5,,,,
1357,2,,,,
1358,2.5,,,,
1359,1.5,,,,
1360,4.5,,,,
1361,2.5,,,,
1362,1.5,,,,
1363,1,,,,
1364,4,,,,
1365,3,,,,
1366,2,,,,
1367,2,,,,
1368,2.5,,,,
1369,4.5,,,,
1370,3.5,,,,
1371,1,,,,
1372,0.5,,,,
1373,1,,,,
1374,1,,,,
1375,4,,,,
1376,5,,,,
1377,1.5,,,,
1378,3.5,,,,
1379,5,,,,
1380,2,,,,
1381,4,,,,
1382,1,,,,
1383,2,,,,
1384,4.5,,,,
1385,4.5,,,,
1386,3,,,,
1387,1.5,,,,
1388,2.5,,,,
1389,1,,,,
1390,2,,,,
1391,4,,,,
1392,2,,,,
1393,2.5,,,,
1394,1,,,,
1395,3.5,,,,
1396,2,,,,
1397,2.5,,,,
1398,0.5,,,,
1399,3.5,,,,
1400,2,,,,
1401,3,,,,
1402,2,,,,
1403,3.5,,,,
1404,1,,,,
1405,0.5,,,,
1406,5,,,,
1407,2.5,,,,
1408,4.5,,,,
1409,5,,,,
1410,4,,,,
1411,2,,,,
1412,5,,,,
1413,2.5,,,,
1414,4,,,,
1415,1,,,,
1416,4,,,,
1417,2,,,,
1418,4.5,,,,
1419,2,,,,
1420,1.5,,,,
1421,0.5,,,,
1422,5,,,,
1423,2.5,,,,
1424,1,,,,
1425,4,,,,
1426,3,,,,
1427,2.5,,,,
1428,3.5,,,,
1429,4,,,,
1430,5,,,,
1431,3,,,,
1432,0.5,,,,
1433,1,,,,
1434,2,,,,
1435,1,,,,
1436,0.5,,,,
1437,2,,,,
1438,3.5,,,,
1439,3,,,,
1440,1,,,,
1441,1,,,,
1442,3.5,,,,
1443,3.5,,,,
1444,1,,,,
1445,2,,,,
1446,4.5,,,,
1447,2,,,,
1448,0.5,,,,
1449,2,,,,
1450,1,,,,
1451,1.5,,,,
1452,3,,,,
1453,1.5,,,,
1454,5,,,,
1455,0.5,,,,
1456,5,,,,
1457,1.5,,,,
1458,5,,,,
1459,3.5,,,,
1460,4,,,,
1461,2,,,,
1462,2,,,,
1463,1,,,,
1464,4.5,,,,
1465,5,,,,
1466,1.5,,,,
1467,3,,,,
1468,2,,,,
1469,4.5,,,,
1470,2,,,,
1471,2.5,,,,
1472,0.5,,,,
1473,3,,,,
1474,1,,,,
1475,5,,,,
1476,4,,,,
1477,5,,,,
1478,2,,,,
1479,5,,,,
1480,2,,,,
1481,4,,,,
1482,4.5,,,,
1483,4.5,,,,
1484,4,,,,
1485,4,,,,
1486,1,,,,
1487,1,,,,
1488,3,,,,
1489,3.5,,,,
1490,3,,,,
1491,1.5,,,,
1492,4.5,,,,
1493,4,,,,
1494,0.5,,,,
1495,2,,,,
1496,1.5,,,,
1497,5,,,,
1498,4,,,,
1499,3,,,,
